Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Ethnicity,Race,OtherText,SexOrient,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,SDQ1,SDQ2,SDQ3,SDQ4,SDQ5,SDQ6,SDQ7,SDQ8,SDQ9,SDQ10,SDQ11,SDQ12,SDQ13,SDQ14,SDQ15,SDQ16,SDQ17,SDQ18,SDQ19,SDQ20,SDQ21,SDQ22,SDQ23,SDQ23b,SDQ24,SDQ25
100,2913,EN,18,1,187,14,187,42,18,White,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2,Grandma Alice,Jim Tomasello,1,1,5,5, ,2, ,2, , ,1,Alice,2,3,3,2,3,1,1,1,2,1,1,1,1,1,1,2,1,3,4,4,4,4,4,4,4,3,1,2,2,2,2,2,1,2,1,3,2,1,3,2,2,3,1,1,2,3,1,2,1,2,2
100,2539,EN,18,1,187,1,187,1,18,White,1, ,heterosexual,1,1, , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,7,2, ,4, ,11, , , , ,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3, ,4,3,1,1,2,2,1,2,2,3,3,3,1,1,2,3,1,3,1,1,2,3,1,1,1,1,2
100,1492,EN,18,1,187,25,187,25,18,American,1, ,Straight, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,6,2,2, ,None,My adoptive mother,Adoptive father,1,1,6,5, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,2,1,3,1,1,2,1,3,2,3,1,1,3,3,1,2,1,1,2,2,2,2,1,1,2
100,2271,EN,18,1,187,14,187,25,3 Months,Ashkenazim/ Caucasian,1, ,Bi,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,1,2,2, ,2, , ,2,2,9,2, ,2, ,13, ,Non-Religious, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,1,3,2,2,3,1,3,2,3,1,1,3,1,2,3,1,1,3,3,1,2,1,2,3
100,1630,EN,18,1,187,36,187,45,18,Black,5,"Mixed, Black and White.",Homosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1,A friend's mom.,A friend.,1,1,2,5, ,5, ,1,Non-Denominational, , , ,2,3,2,4,2,2,4,1,2,1,3,3,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,2,2,1,2,3,1,2,1,3,1,1,2,2,2,3,1,1,2,1,1,3,1,1,1
100,1348,EN,20,1,187,25,187,25,20,caucasian,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,3, ,1,Presbyterian, , , ,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,1,3,2,1,2,2,3,1,3,1,3,2,2,1,3,1,1,3,2,1,1,3,1,2
100,2417,EN,18,1,187,25,187,25,18,white,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,4,5, ,2, ,13, ,Agnostic, , ,3,3,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,4,4,4,5,5,4,4,5,3,2,1,3,1,1,3,2,3,2,3,1,2,3,2,1,3,1,2,2,3,1,1,1,1,2
100,1656,EN,20,1,187,19,187,25,2, ,1, ,Heterosexual,1, , ,1, , , , , , , , ,1, , ,1, , , , , , , , ,4,4,2,2, ,2,my Step Mother, ,1,1,5,2, ,2, ,8, , ,1, ,3,3,3,1,5,3,5,1,2,1,4,1,1,1,1,1,1,1,5,5,5,4,4,4,4,3,3,1,2,1,2,2,2,3,3,2,1,3,3,3,3,3,3,1,3,3,1,1,2,3,1
100,616,EN,18,1,187,44,187,44,19,Hispanic,3, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,5,3, ,3, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,5928,EN,19,3,187,25,187,25,19,African-American,2, ,Queer,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,one,biological mother,biological mother,1,1,5,4, ,4, ,13, ,Agnostic, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,1,2
100,1363,EN,19,1,187,45,187,25,1,caucasian,1, ,Straight,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,1,2,2, ,2, , ,1,1,7,2, ,3, ,1, , , , ,3,2,3,3,3,2,4,2,2,1,1,3,1,1,1,1,1,4,3,4,5,5,3,4,3,3,3,2,3,2,1,1,2,3,2,3,1,2,2,3,2,3,1,1,3,3,1,1,2,1,2
100,2481,EN,18,1,187,12,187,44,18,Pacifice Islander,4, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Father,Mother,1,1,5,2, ,2, ,11, , , , ,3,2,3,3,2,3,4,3,2,3,3,2,4,3,3,2,3,4,3,3,2,3,4,3,3,3,2,2,3,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3,2,1,2,2,2
100,4810,EN,20,1,187,11,187,44,12,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,5, ,3, ,11, , , , ,2,1,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,4,3,4,3,3,3,2,1,3,3,3,2,3,3,1,3,3,3,3,3,1,1,3,3,1,3,2,2,2
100,2270,EN,18,1,187,25,187,25,18, ,1, , ,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,2,2,5,3, ,3, ,1,Pentecostal, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,1,2,2,2,1,2,2,2,2
100,5734,EN,18,1,187,25,187,25,18 yearswhite,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,3, , ,1,1,8,3, ,1, ,13, ,Methodist, , ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,2,2,2,1,2,2,2,2,2,3,2,2,3,2,2,3,1,1,2,2,1,2,2,2,2
100,787,EN,18,1,187,25,187,42,12 years, ,1, , ,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,1,3,3, ,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,2,1,2,1,1,2,1,1,1,1,2,3,2,3,1,1,1,2,1,2,2,2,2
100,3925,EN,18,1,187,5,187,25,18,asian,4, ,hetero,1,1, , , , ,1,1,1,1, , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,6,5, ,3, ,8, , , , ,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,3,2,1,1,1,1,2,2,2,2,1,3,1,1,3,2,2,3,1,1,2,2,1,2,1,1,2
100,43325,EN,18,1,187,42,187,25,18 years,African American/ Black,2, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Sister, ,2,2,5,5, ,4, ,1, , , , ,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,5,5,5,3,2,1,3,1,3,2,2,3,1,1,1,1,2,2,1,3,1,1,3,3,1,1,1,1,3
100,2849,EN,19,1,187,25,187,25,19,African american,2, ,Heterosexual,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,6,4, ,5, ,11, , , , ,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,5,4,4,5,4,4,4,3,1,1,2,1,2,3,2,3,1,3,1,1,2,1,3,2,1,1,3,2,1,3,2,1,3
100,2976,EN,18,1,187,25,187,25,18,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,1,1,7,2, ,3, ,1, , , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,5,4,4,3,2,2,3,2,2,3,2,3,2,3,1,2,3,2,2,3,1,2,3,3,1,2,2,1,2
100,3723,EN,18,1,187,45,187,1,8 years,White Christian male,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,8,2, ,3, ,11, , , , ,2,1,1,4,3,1,3,1,1,1,1,2,1,1,1,1,1,3,5,5,5,5,5,5,5,3,3,2,3,2,1,3,3,3,1,3,2,3,3,3,3,3,3,2,3,3,1,2,2,3,3
100,2465,EN,19,1,187,44,187,44,19,white,1, ,male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,2,2,2, ,1,father,mother,1,1,9,5, ,2, ,2, , , , ,3,4,4,3,4,2,4,4,2,4,2,4,2,4,2,4,3,4,3,3,3,3,3,3,4,3,2,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3,3,2,3,1,3,2,3,2
100,2128,EN,20,1,187,25,187,25,20,White,1, ,Male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,one,biological mother,biological father,1,1,6,3, ,3, ,1,Methodist, , , ,2,2,3,3,3,2,3,1,1,1,3,2,1,1,1,1,1,4,5,5,5,5,4,4,5,3,2,1,2,2,2,2,2,3,2,3,2,1,2,1,2,3,1,2,3,3,1,1,1,1,3
100,1261,EN,18,1,187,25,187,25,18,caucasian,1, ,male,1,1, , , , , , , ,1, , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,7,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,3,1,1,3,2,2,1,2,2,3,1,1,2,2,1,2,1,1,1,2,1,2,1,1,3
100,1011,EN,18,1,187,44,187,25,1,Caucasian,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,7,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,5,5,5,5,3,3,1,3,1,1,2,3,3,1,3,1,1,3,3,2,3,1,1,3,3,1,3,1,1,3
100,6940,EN, ,1,187,41,187,41,18,Western European,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,10,3, ,2, ,3, , , , ,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,4,4,5,5,5,5,5,5,3,1,1,2,1,1,2,1,3,2,3,1,2,3,3,2,3,1,1,3,2,1,2,2,1,1
100,900,EN,18,1,187,14,187,25,18,black african american,2, ,straight, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2,my mother,none,2,1,5,4, ,4, ,1, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,3,2,2,2,2,2,3,1,3
100,1472,EN,18,1,187,11,187,25,5, ,2, ,Straight,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,1,5,3, ,3, ,1, , , , ,3,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,4,2,4,3,2,1,2,1,2,2,2,3,1,3,2,2,2,2,3,3,1,1,3,2,1,2,1,1,2
100,10125,EN, ,1,187,1,187,25,13,American,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2, , ,1,1,7,3, ,5, ,2, , , , ,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,4,4,4,4,2,3,1,1,1,2,2,1,2,1,3,2,1,3,3,1,3,1,1,3,2,1,3,3,1,3
100,2586,EN,18,1,187,31,187,25,8,Asian Indian,4, ,heterosexual,1,1, , , , , , ,1,1, , ,1,1, , , , , , , , , , ,2,2,2,2, ,1 younger brother, , ,1,1,5,5, ,4, ,1, , , , ,2,3,2,1,2,2,3,2,2,1,2,2,1,1,1,1,1,4,4,4,3,4,4,4,4,3,1,1,2,1,2,2,1,3,1,3,2,1,3,1,1,1,1,1,3,3,1,2,1,1,3
100,3074,EN,19,1,187,1,187,1,19,White American,1, ,Male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,8, , ,1,1,9,3, ,3, ,1,Presbyterian, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,3,3,1,3,1,1,3,1,3,3,3,2,1,3,3,3,3,1,1,3,3,1,1,1,1,2
100,2261,EN,18,1,187,1,187,1,18,White,1, , ,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,1,1,8,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,4,5,3,1,1,3,1,1,2,1,2,1,3,1,1,3,1,2,3,1,1,2,2,2,1,1,1,3
100,152,EN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,1432,EN,18,1,187,11,187,11,18,caucasion,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,2, ,2, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,2,2,2,2,3,2,3,1,3,2,2,2,3,1,1,3,2,2,3,2,2,2
100,3003,EN,20,1,187,1,187,1,20,Christian,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,biological moter,father,2,1,7,4, ,3, ,11, , , , ,1,1,3,2,2,1,1,2,3,1,1,1,3,1,1,1,1,5,5,5,5,5,5,3,5,3,1,3,3,2,1,3,1,2,3,3,1,1,3,3,1,3,1,1,2,2,1,2,1,1,2
100,4415,EN,19,1,187,25,187,25,19,Caucasian,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,8,3, ,3, ,11, , , , ,1,4,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,4,1,3,1,5,5,5,5,3,1,3,2,1,2,2,3,3,1,2,1,2,2,3,2,2,1,1,2,3,1,2,3,3,3
100,1623,EN,18,1,187,44,187,25,0.25,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,4, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,3,1,2,3,2,3,3,3,3,1,3,1,2,3,1,3,3,2,1,2,3,1,2,3,1,3
100,3150,EN, ,1,187,25,187,25,18 years,Christian,1, ,male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1,biological mother,biological father,3,3,8,2, ,2, ,1, , , , ,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,3,4,4,3,5,4,4,4,3,2,1,2,1,1,2,1,2,1,3,1,1,3,2,2,3,1,1,2,3,1,1,1,1,3
100,2126,EN,19,1,187,25,187,25,19,White European,1, ,Straight,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2, ,1,mom,dad,2,1,6,4, ,3, ,1, , , , ,1,3,3,4,3,4,4,1,1,1,4,2,1,1,1,1,1,3,3,3,3,4,2,3,3,3,3,2,2,1,1,1,2,3,2,3,1,2,2,2,2,3,1,1,3,3,1,3,3,1,2
100,1886,EN,18,1,187,10,187,10,17,white,1, ,straight,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,3, ,2, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,2,1,2,2,3,2,3,1,1,3,3,2,2,1,1,3,2,1,1,1,1,2
100,4784,EN,18,1,187,25,187,25,18,White,1, ,heterosexual,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1,Sister,Me,1,1,7,5, ,3, ,1,Episcopal, , , ,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,3,5,4,5,5,3,3,3,2,1,1,3,2,2,2,2,3,3,1,2,2,3,3,3,1,1,1,1,1,2,1,2,2
100,3778,EN,18,1,187,44,187,44,18,Caucasian,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,6,2, ,2, ,11, , , , ,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,4,5,5,5,5,5,4,5,3,1,1,3,1,2,3,2,3,2,2,1,1,2,1,2,3,1,1,2,2,1,2,2,1,3
100,1883,EN,19,1,187,25,187,25,19,White,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,1,2, ,1, , ,1,1,5,3, ,3, ,13, ,Presbyterian, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,3,3,4,3,2,1,2,2,1,2,2,3,2,3,2,2,3,2,2,3,1,1,3,3,1,1,2,2,3
100,1675,EN,19,1,187,4,187,25,19,American,1, ,Heterosexual,1,1, , , , , , , , , , ,1, , , , , , , , , , , ,2,1,2,2, ,1,N/A,N/A,1,1,7,3, ,3, ,2, , ,1,Biological Father,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,2,1,3,2,2,1,2,2,2,1,3,1,1,3,1,1,3,1,1,3,2,1,1,1,1,3
100,3042,EN,19,1,187,26,187,26,19,White,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1 Brother,N/A,N/A,1,1,6,3, ,3, ,1,Methodist, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,2,2,3,3,3,3,1,1,3,2,1,2,2,2,1
100,3100,EN,19,1,187,25,187,25,19, ,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,3,3,7,4, ,3, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,4,3,4,3,1,1,2,1,1,3,1,2,1,3,1,1,3,2,1,3,1,1,3,3,1,1,1,1,2
100,1430,EN,18,1,187,44,187,25,6 months,"German, Italian",1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,1,1,6,5, ,2, ,3, , , , ,2,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,3,1,1,3,1,2,3,1,3,1,3,1,1,3,1,1,3,1,1,3,3,1,2,1,1,3
100,1846,EN,21,1,187,25,187,25,21,White,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,8,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,2,1,1,1,1,3,2,2,2,3,1,1,3,2,1,3,1,1,3,3,1,3,1,1,2
100,1972,EN,19,1,187,44,187,25,19,White Christian- Speak English,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,9,3, ,4, ,3, , , , ,2,1,3,1,2,2,2,2,2,2,1,2,1,1,1,1,1,5,4,5,5,5,5,5,5,3,3,1,3,2,2,3,2,3,2,3,2,2,3,3,3,3,1,1,3,2,1,2,2,2,3
100,2595,EN,18,1,187,25,187,25,18,African American,2, ,Women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,2,2,7,4, ,3, ,1, , , , ,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,5,4,4,5,5,5,5,3,3,3,1,2,2,3,2,3,3,3,3,1,3,2,1,2,3,1,2,2,1,1,1,1,2
100,6339,EN,18,1,187,11,187,11,18,Hispanic,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,7,3, ,5, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,1,3,2,3,1,3,1,1,3,2,3,3,1,1,3,2,1,1,1,1,3
100,4080,EN,19,1,9,25,9,25,19,white,1, ,straight,1,1, , , , , , , , , , ,1, , , , , ,1, , , , , ,2,2,2,2, ,3 brothers, , ,1,1,5,5, ,2, ,2, , , , ,3,2,4,5,3,3,2,3,3,2,3,3,4,4,3,2,3,2,3,3,4,3,3,2,2,3,2,1,2,3,2,2,1,2,3,2,1,2,2,2,2,2,1,2,2,3,2,2,2,2,1
100,1707,EN, ,1,187,25,187,25,21,white,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,2,6,4, ,1, ,2, , , , ,1,2,3,1,3,1,1,1,1,1,1,2,1,1,1,1,1,3,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,1,1,1,1,2
100,4130,EN,18,1,187,25,187,25,18, ,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2, , ,1,1,7,4, ,3, , , , , , ,2,2, ,4,4,1,2,1,1,1,1,3,1,1,1,1, ,5,5,5,5,5,2,1,3,3,3,2,1,1,2, ,1,3,3,3,1,1,2,3,1,2,1,1,3,2,1,3,2,2,2
100,2019,EN,20,1,187,25,187,25,20,England,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Biological Mother,Biological Father,1,1,6,5, ,5, ,11, , , , ,1,3,3,3,4,2,1,1,1,1,2,3,2,1,2,1,1,4,3,3,3,3,2,2,3,3,3,1,2,1,1,3,3,2,3,3,1,1,2,2,3,3,1,1,3,2,1,2,2,1,2
100,2806,EN,21,1,187,45,187,25,21,Latino,3, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1,n/a,n/a,1,1,5,3, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,5,5,3,4,3,2,1,2,1,1,2,2,3,1,3,1,1,2,2,2,3,1,1,3,3,1,2,1,1,3
100,2489,EN,18,1,189,25,187,25,18,european desent,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,"2, brother and sister",biological mother,biological father,1,1,5,1, ,3, ,1,southern baptist, , , ,1,1,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,5,4,4,3,5,5,5,5,3,1,2,2,2,2,2,2,3,2,3,1,1,3,2,2,3,1,1,3,2,1,2,1,1,2
100,4369,EN,19,1,187,25,187,25,19,White,1, ,Heterosexual,1,1, , , , , , , , , , ,1, , ,1, , , , , , , , ,1,1,2,2, ,3, , ,1,1,5,5, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,4,4,2,1,2,2,1,2,1,2,3,1,1,2,3,2,1,2,1,1,2,2,1,2,3,1,2,2
100,7173,EN,18,1,187,44,187,44,18,Caucasian,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,1,5,5, ,4, ,2, , , , ,4,3,4,4,4,2,3,4,2,2,4,2,2,1,1,2,1,3,3,4,4,4,3,3,3,3,2,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,1,3,3,2,1,2,2,3,1
100,4992,EN,20,1,187,25,187,25,20,Southern United States,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,1,7,3, ,2, ,1,Southern Baptist, , , ,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,3,3,1,2,1,1,2,1,2,3,3,1,1,3,2,1,3,1,1,2,2,1,2,1,1,3
100,1798,EN,18,1,187,44,187,25,19,Caucasian,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,biological mother,biological father,1,1,9,3, ,5, ,8, , , , ,1,1,1,1,1,1,4,2,1,1,2,1,1,1,1,2,1,5,3,4,5,5,5,5,3,2,2,2,2,3,2,2,1,2,1,3,2,1,2,3,2,3,1,1,2,2,1,1,1,1,2
100,714,EN,18,1,187,25,187,25,18,white,1, ,straight, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,4,2, ,2, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2
100,2302,EN,18,1,9, , ,1,6,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,8,2, ,3, ,3, , , , ,1,1, ,1,1,1,1,1,1,1,2,1,1,1,1, ,1,5,4,5,5,5,4,5,5,3,2,1,2,1,2,2,1,3,1,3,2,1,3,1,2,3,1,1,3,2,1,1,1,1,2
100,1050,EN,19,1,187,11,187,11,19,Caucasian,1, ,I like women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,10,5, ,2, ,7, , , , ,1,2,3,3,2,2,2,1,1,1,2,2,3,1,2,2,2,5,5,4,4,5,5,5,5,3,1,1,3,1,1,3,1,3,1,3,1,1,3,1,1,3,1,1,3,3,1,1,1,1,3
