Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,FACES1,FACES2,FACES3,FACES4,FACES5,FACES6,FACES7,FACES8,FACES9,FACES10,FACES11,FACES12,FACES13,FACES14,FACES15,FACES16,FACES17,FACES18,FACES19,FACES20,FACES21,FACES22,FACES23,FACES24,FACES25,FACES26,FACES27,FACES28,FACES29,FACES30,FACES31,FACES32,FACES33,FACES34,FACES35,FACES36,FACES37,FACES38,FACES39,FACES40,FACES41,FACES42,FACES43,FACES44,FACES45,FACES46,FACES47,FACES48,FACES49,FACES50,FACES51,FACES52,FACES53,FACES54,FACES55,FACES56,FACES57,FACES58,FACES59,FACES60,FACES61,FACES62
100,2391,EN,18,2,187,44,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,2,2, , ,1, , ,1,1,7,3, ,3, ,11, , , , ,2,2,3,3,3,2,3,2,3,2,3,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,2,4,4,4,3,2,2,2,3,4,4,3,3,3,2,4,4,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,2,3,4,3,4,3,3,2,3,4,2,2,3,3,2,3
100,2759,EN,18,2,187,4,187,4,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,1,1,5,5, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,3,3,4,2,5,2,1,1,5,1,5,4,1,2,1,2,5,5,1,1,3,3,5,2,1,2,5,1,5,4,1,1,5,2,5,5,2,1,1,2,2,4,5,4,5,5,4,5,1,5,5,5,5,5,5,3,4,4,4,5
100,884,EN, ,2,187, ,187,25,0,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,4,N/A,N/A,1,1,7,4, ,3, ,11, , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,3,3,4,3,4,2,3,3,2,3,2,4, ,2,3,2,4,3,3,2,3,2,3,3,2,3,3,3,2,1,1,2,3,2,3,3,3,1,2, ,3,2,2,3,3,2,1
100,883,EN,19,2,187,44,187,44,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,4,3,7,3, ,4, ,2, , , , ,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,3,3,3,3,2,4,4,4,4,2,2,3,3,4,4,3,4,2,3,3,3,3,2,2,4,4,3,3,3,3,3,4,4,4,1,2,2,2,3,3,3,4,4,4,4,3,3,2,4,2,4,3,1,3,2,2,3,3,2,4,4,4
100,2148,EN,21,2,24, ,187,25,5, ,1,1, , , , , , , , , ,1, , ,1, , , , , , , , , ,2,2, , ,0, , ,1,1,7,1, ,1, ,8, , , , ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,3,5,1,5,2,4,2,1,1,3,3,5,2,1,1,5,5,5,1,1,1,2,2,5,2,2,2,1,4,4,2,3,2,1,4,1,3,1,1,1,5,4,4,1,1,1,2,4,4,4,4,4,4,4,2,3,2,5,5,5,4,5,2,4,5,5
100,149797,EN,18,2,187,44,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2, , ,2 (3 kids total), , ,1,1,6,2, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,5,5,3,5,5,3,2,2,3,2,4,5,2,2,4,2,4,4,2,2,3,2,4,5,2,2,3,2,4,4,2,2,3,2,4,4,3,2,4,2,5,4,4,2,2,2,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,4,4,3,3,4
100,4463,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,3,1,9,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,3,3,1,5,1,5,5,1,3,5,4,5,5,3,1,1,1,3,5,1,2,4,2,5,4,1,1,3,1,5,3,5,1,4,1,5,5,1,5,1,1,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
100,1784,EN,18,2,187,10,187,44,17 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,1,7,2, ,5, ,2, , , , ,3,1,1,2,2,1,2,1,1,3,1,2,1,1,1,1,1,4,3,4,4,4,4,2,4,4,4,4,2,2,2,2,4,2,2,3,4,5,4,2,2,2,3,4,4,2,2,3,2,4,4,2,2,2,2,4,2,2,1,2,2,4,4,4,1,2,2,4,3,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3
100,2784,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2, , ,1, , ,3,2,6,3, ,2, ,1, , , , ,3,2,3,2,3,2,3,3,4,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,2,4,3,4,3,4,4,4,4,4,3,3,2,3,2,2,3,2,2,2,3,4,3,4,2,3,1,3,2,3,3,3,4,4,4,3,2,4,3,4,3,4,4,4,3,3,3,3,3,2,3,3,4,4,3,3,4
100,485,EN,18,2,187,44,187,44,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2, , ,2, , ,2,2,7,2, ,4, ,2, , ,1,mother,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3, ,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,1299,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2, , ,2, , ,1,1,8,1, ,5, ,1,Presbyterian, , , ,2,2,3,3,3,2,4,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,3,3,3,2,1,5,1,2,5,1,1,5,1,4,1,1,2,2,1,1,5,2,1,4,2,1,1,1,1,5,1,2,2,1,1,4,1,3,1,2,1,5,1,5,5,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
100,1751,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,1,9,3, ,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,5,5,2,1,5,1,5,5,1,1,5,1,5,5,1,1,1,1,5,5,1,1,4,1,5,5,1,1,1,1,5,5,1,1,5,1,5,5,4,2,2,1,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5
100,2049,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,0, , ,2,2,5,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,5,4,4,4,5,5,2,2,2,2,5,5,1,2,1,1,5,5,2,2,1,1,5,4,1,2,4,2,5,3,1,5,2,1,5,4,1,1,4,2,5,5,2,2,2,2,4,5,5,5,4,5,5,5,5,5,4,3,3,5,5,4,3,4,5,5
100,38175,EN,20,2,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,N/A,N/A,1,2,7,2, ,1, ,11, , ,1,N/A,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,4,5,4,5,5,5,4,5,5,4,3,2,2,4,4,4,1,1,4,1,5,4,1,2,4,2,4,3,2,1,2,2,4,4,1,1,4,1,5,4,2,1,4,2,5,3,2,1,4,2,3,4,4,3,3,4,4,4,5,4,5,3,3,5,5,4,5,3,3,5
100,6680,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,1,1,8,2, ,1, ,3, , , , ,2,2,3,3,3,3,4,2,1,2,1,2,1,1,2,1,2,3,4,4,4,4,5,5,5,2,1,5,2,5,5,3,4,4,4,5,2,3,4,4,1,4,5,3,1,4,2,2,4,4,5,3,2,4,2,3,4,4,1,5,5,3,2,4,1,4,5,1,2,2,4,2,3,4,3,1,3,2,1,3,3,2,2,4,3,4,4
100,86720,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,1,6,4, ,4, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,3,2,3,3,1,5,4,1,2,3,1,5,4,1,2,3,1,5,4,1,2,4,2,4,3,2,3,2,1,4,4,1,1,4,2,5,3,2,1,1,1,3,4,5,4,3,5,5,5,2,5,3,2,5,5,3,3,5,2,1,5
100,295671,EN,18,2,187,44,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2, , , ,1, , ,1,1,9,4, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,2,1,2,4,2,5,4,1,1,4,1,5,5,1,1,4,1,5,5,1,2,4,1,4,4,1,1,1,1,5,5,2,1,5,1,5,4,2,1,2,1,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
100,1219,EN,19,2,187,19,187,19,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,1,1,8,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,5,4,2,1,4,2,4,4,2,2,4,2,5,5,2,2,3,2,4,4,4,4,4,4,4,4,2,2,2,2,5,4,2,2,4,2,5,4,4,2,2,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
100,2761,EN,18,2,187,19,187,25,13, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,2,biological mother, ,3,1,5,5, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,3,2,3,4,3,4,4,2,3,3,4,3,3,3,3,3,5,5,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,4,3,4,4,4,4,4
100,1361,EN,18,1,187,45,187,25,3 months,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,0,biological mother,biological father,1,1,7,2, ,2, ,7, , , , ,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,5,4,5,5,5,5,4,2,2,2,2,2,4,4,2,2,2,2,5,5,4,2,2,2,4,5,2,2,4,2,4,4,2,2,2,2,4,2,2,2,4,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,67138,EN,18,2,187,45,187,25,15,1,1, , , , , , , , , , , ,1, , , , ,1, , , , , ,2,2,2, , ,0, , ,2,1,7,6,11th,5, ,1,Episcopal, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,2,3,4,4,2,2,2,2,4,4,2,3,2,3,4,4,2,3,3,3,4,4,2,3,2,3,4,3,4,2,3,3,4,4,3,2,2,2,4,4,2,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
100,2704,EN,19,2,187,19,187,19,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,2,6,2, ,2, ,1,Episcopal, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,3,2,2,3,4,4,1,2,2,3,5,5,3,2,2,2,5,5,1,2,4,2,5,4,2,2,3,1,5,5,3,1,4,2,5,5,5,2,3,2,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
100,1810,EN,18,1,187,44,187,25,18,1, , , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,2,8,3, ,3, ,11, , , , ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,3,2,5,2,5,5,1,2,5,1,5,4,2,2,2,2,5,5,2,3,2,2,5,2,5,3,4,1,4,4,4,2,4,2,4,1,2,4,3,2,4,4,4,4,4,4,5,5,2,4,5,5,5,5,4,5,4,5,4,5
100,1370,EN,18,2,36, , ,25,17 years, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,6,2, , ,1, , ,1,1,6,1, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,3,3,3,4,2,3,5,2,5,4,5,5,5,5,2,2,1,4,4,2,2,3,2,2,2,3,2,3,2,4,4,4,4,4,4,5,5,5,2,3,4,2,2,4,4,4,3,3,2,4,4,3,2,4,4,4,4,4,5,3,5
100,1123,EN,19,2,187,11,187,11,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2,Biological,Biological,2,1,4,2, ,2, ,11, , , , ,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,5,2,1,1,4,2,5,4,1,1,4,4,5,5,4,1,1,1,5,5,1,1,4,2,4,2,1,1,1,2,5,4,1,1,5,4,5,5,2,1,1,2,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5
100,740,EN, ,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,2,2,10,5, ,3, ,1, , , , ,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,1992,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,2,1,6,3, ,2, ,11, , , , ,1,1,2,2,2,1,2,3,2,1,2,1,1,1,1,1,1,4,4,5,5,5,5,3,4,5,2,2,1,2,3,4,5,2,2,2,1,5,4,2,3,1,2,5,4,2,2,2,3,4,4,2,1,2,1,4,3,1,1,3,2,4,4,2,1,1,2,4,5,4,4,4,5,4, ,2,4,4,3,2,5,3,4,3,3,4,5
100,2283,EN, ,2,187,25,187,25,19 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,0, , ,1,1,8,5, ,4, ,13, ,none, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,2,1,1,3,5,3,2,2,2,2,4,2,2,2,4,2,4,4,2,2,2,2,5,4,1,2,3,2,4,2,4,2,4,2,5,4,3,1,4,2,4,4,4,2,2,1,4,4,4,4,5,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4
100,4392,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2, , ,1, , ,1,1,8,3, ,3, ,6, , , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,3,3,3,4,2,5,2,5,5,4,2,4,3,5,5,2,1,2,4,5,4,4,1,3,2,1,2,3,2,3,1,4,2,3,2,4,2,5, ,3,2,2,2,5,5,2,1,2,2,2,1,3,2,1,2,1,1,1,2,2,1,3,2,1,1
100,1237,EN,21,1,187,25,187,25,21,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,1,1,8,5, ,5, ,11, , ,1, ,2,3,3,1,4,2,2,3,2,3,2, ,2,2,4,3,4,2,3,4,4,2,3,3,3,2,2,4,1,2,4,2,4,3,2,2,2,4,5, ,2,2,2,4,2,1,2,2,2,1,2,4,2,4,2,2,2,2,1,1,1,2,2,5,1,2,4,4,4,4,4,4,4,4,4,2,4,1,2,2,2,2,1,2,2,4,4
100,58,EN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,1826,EN,19,1,187,25,187,25,19, ,1, , , , , , ,1,1, , , ,1, , , , , , , , , , ,2,2,2, , ,0, , ,2,1,6,4, ,4, ,1, , , , ,3,2,2,4,3,1,2,1,1,4,3,1,1,1,1,1,1,4,5,3,3,4,3,1,3,4,2,3,2,2,2,4,2,1,1,1,2,4,4,2,2,2,2,5,4,2,3,4,2,4,4,4,2,2,1,4,3,2,1,3,2,4,4,4,2,4,1,4,4,5,5,4,5,5,5,2,5,4,3,4,5,4,4,2,4,4,5
100,1222,EN,18,2,187,45,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,0, , ,3,3,6,1, ,1, ,1,Non-denominational, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,1,4,5,5,5,1,1,4,1,5,5,1,1,1,1,5,5,1,1,2,1,5,5,1,1,1,1,5,4,1,1,3,1,5,5,3,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,1161,EN,18,2,187,45,187,25,0, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1,Great Aunt,"No one frankly, perhaps my older cousin? I don’t really have a father figure currently",3,1,8,5, ,4, ,13, ,Agnostic, , ,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , ,4,3,3,2,3,2,4,3,3,2,3,2,4,3,2,2,3,2,3,4,2,2,2,3,4,3,3,2,3,2,4,4,3,2,4,3,4,4,4,2,3,2,4,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,2,3
100,994,EN,18,2,187,44,187,44,18 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,2,7,4, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,3,2,1,5,5,4,2,1,1,2,4,4,2,1,1,4,2,5,1,1,1,4,2,4,4,1,1,1,2,1,2,1,2,2,5,5,4,2,5,4,4,2,1,4,4,1,5,1,2,5,5,5,5,5,5,5,5,5,5,5
100,1472,EN,19,1,187,25,187,1,18, , , , , , ,1, ,1,1, , , , , , , , ,1, ,1,1, , ,9,9,2, , ,0,Grandmother,Grandfather,1,2,7,5, ,3, ,13, ,Methodist, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,5,3,5,5,3,3,2,2,2,4,4,3,1,4,2,5,4,2,2,2,1,5,5,1,2,4,2,4,4,1,1,3,2,4,4,4,1,3,2,5,4,2,2,2,1,5,5,4,4,5,4,5,4,4,5,5,3,4,5,5,4,5,4,5,5
100,1332,EN,19,2,187,25,187,25,19, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1, , ,3,2,7,5, ,5, ,11, , , , ,2,2,4,1,2,4,4,1,2,1,1,1,1,1,1,2,1,5,5,5,5,5,5,3,5,5,5,5,3,4,2,4,4,1,1,3,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5
100,1499,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,9,My biological mother,I do not have one,3,1,5,5, ,6,Some college,1, , , , ,1,1,2,1,1,3,2,1,1,2,2,1,2,1,2,1,1,5,5,5,5,5,5,3,5,4,4,1,2,4,2,5,2,1,2,4,1,5,5,2,2,3,1,5,5,1,1,4,1,5,5,1,1,5,1,4,4,1,1,5,1,5,5,2,4,4,1,4,5,5,5,3,4,2,4,1,4,5,3,5,5,5,3,4,3,2,5
100,1706,EN,19,2,187,19,187,19,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,2,2,8,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,5,5,5,5,5,5,5,3,1,2,2,4,4,1,2,1,2,5,5,3,4,4,2,3,4,1,1,4,2,4,4,1,4,4,1,5,4,1,1,3,2,4,4,2,2,4,2,3,4,5,5,4,4,5,4,4,5,5,4,4,5,5,4,5,4,4,5
100,1776,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2, , ,1, , ,2,1,5,5, ,3, ,1, , , , ,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,4,2,5,4,4,3,4,2,1,4,3,1,2,2,3,4,1,2,1,3,1,4,5,1,1,3,2,2,1,1,2,2,3,4,3,5,1,4,2,4,3,2,2,2,2,4,5,5,4,2,4,4,5,1,5,4,3,2,4,3,4,4,2,2,5
100,2129,EN, ,2,187,25,187,25,18 years, ,1,1, , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2, , ,3, ,Step Father,3,1,5,6,8,6,11,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,4,2,4,1,5,5,2,2,3,1,5,4,1,4,4,2,4,4,2,2,2,2,5,5,1,3,5,1,5,5,2,1,5,2,4,4,4,1,2,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4
100,1665,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2, , ,1, , ,1,1,5,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
100,1415,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,3,3,8,5, ,5, ,11, , , , ,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,2,5,1,5,5,1,5,5,2,5,5,1,1,5,1,4,5,1,1,5,1,5,3,1,1,2,1,5,5,1,2,5,1,2,5,1,5,2,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5
100,2430,EN,18,1,187,25,187,25,18 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2, , , ,2, , ,2,1,8,5, ,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,3,3,4,3,3,4,3,3,4,4,3,4,3,3,2,3,3,3,4,3,4,2,4,4,4,2,4,3,3,5,3,3,5,5,1,3,5,4,3,3,2,4,5,5,4,4,4,3,4,2,4,4,3,4,4,4,4,3,4,3,5
100,1271,EN,18,2,187,44,187,44,18,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,1,N/A,N/A,1,1,6,3, ,3, ,1, , , , ,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,5,3,4,4,2,4,5,5,1,1,2,2,5,5,2,2,2,2,4,5,2,2,3,5,4,5,2,2,4,1,2,4,2,2,5,2,4,4,2,2,2,2,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4
100,4169,EN,19,2,187,24,187,25,19,1,1, , , , , , , , , , ,1, , ,1, , , , , , , , ,2,1,2, , ,2,biological mother,biological father,1,2,8,3, ,4, ,1,Methodist, , , ,1,2,2,4,4,1,4,1,1,1,2,1,1,1,1,1,1,4,4,5,4,4,4,4,5,4,2,1,1,1,4,4,1,2,1,4,1,4,4,1,1,1,1,4,4,2,2,2,4,4,4,1,1,2,1,4,4,1,1,4,2,5,5,3,2,3,1,4,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5
100,17147,EN, ,1,187,25,187,25,18,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2, , ,1,Grandma,Step Father,1,1,7,6,11th,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,4,1,3,4,4,2,2,4,2,4,4,1,2,4,2,4,4,2,2,2,2,4,4,2,2,4,1,4,4,2,2,2,2,4,4,2,2,4,2,4,4,2,4,2,2,2,4,4,4,4,4,5,5,4,4,4,4,4,5,5,3,3,3,3,4
100,1015,EN,18,2,187,44,187,44,18 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,2,7,4, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,2,2,2,4,4,4,1,1,1,2,5,5,2,2,1,2,2,5,1,1,1,2,4,4,4,4,2,1,4,4,4,1,2,2,5,5,5,1,5,4,5,5,2,5,5,2,5,2,5,5,4,4,4,4,4,4,4,4,4,4
100,32245,EN,18,2,187,25,187,25,18A,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,0,Biological mother,Biological father,1,1,5,4, ,5, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,4,5,4,2,3,1,1,5,3,3,2,2,3,4,3,4,2,2,3,2,4,3,2,3,4,4,4,4,3,4,3,2, ,4,4,3,4,2,4,4,2,1,2,2,4,4,4,3,4,4,2,2,2,5,2,2,3,4,4,3,3,2,3,4
100,1264,EN,18,2,36, , ,25,17 years, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,6,2, , ,1, , ,2,2,6,1, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,2,2,2,4,2,2,4,2,2,4,3,5,5,2,1,3,2,4,4,2,1,4,2,3,3,4,2,3,2,4,4,4,4,4,4,4,4,4,2,2,2,3,4,4,4,4,4,4,4,2,4,3,3,4,4,4,4,4,4,4,4
